Timestamp (ms),X: (m/s^2),Y: (m/s^2),Z: (m/s^2)
82134,-0.768124,-9.631455,2.845168, 
82139,-0.775302,-9.614705,2.826025, 
82144,-0.756159,-9.595561,2.785345, 
82149,-0.727444,-9.614705,2.811667, 
82154,-0.720265,-9.626669,2.840382, 
82159,-0.713087,-9.614705,2.847561, 
82164,-0.737016,-9.605133,2.814060, 
82168,-0.744194,-9.571632,2.778166, 
82172,-0.729837,-9.645813,2.754237, 
82177,-0.705908,-9.605133,2.806881, 
82182,-0.725051,-9.574025,2.794917, 
82187,-0.753766,-9.607526,2.799702, 
82192,-0.696336,-9.619491,2.814060, 
82197,-0.734623,-9.624276,2.814060, 
82202,-0.732230,-9.629062,2.845168, 
82207,-0.763338,-9.578811,2.823632, 
82212,-0.768124,-9.614705,2.854739, 
82217,-0.744194,-9.617098,2.828417, 
82222,-0.720265,-9.595561,2.857132, 
82227,-0.792053,-9.607526,2.826025, 
82232,-0.746587,-9.664956,2.816453, 
82237,-0.717872,-9.612311,2.861918, 
82242,-0.713087,-9.585990,2.778166, 
82247,-0.691550,-9.571632,2.845168, 
82252,-0.765731,-9.595561,2.852346, 
82256,-0.739409,-9.576418,2.871490, 
82260,-0.756159,-9.588383,2.888240, 
82265,-0.705908,-9.581204,2.859525, 
82270,-0.686765,-9.621883,2.902597, 
82275,-0.765731,-9.607526,2.842775, 
82280,-0.772909,-9.583597,2.826025, 
82285,-0.713087,-9.590775,2.921741, 
82290,-0.780088,-9.574025,2.847561, 
82295,-0.804017,-9.562060,2.881061, 
82300,-0.804017,-9.614705,2.861918, 
82304,-0.866233,-9.499846,2.811667, 
82309,-0.830339,-9.557275,2.816453, 
82314,-0.875804,-9.564454,2.751844, 
82319,-0.849482,-9.495059,2.826025, 
82324,-0.866233,-9.514202,2.818846, 
82329,-0.880590,-9.528560,2.751844, 
82334,-0.856661,-9.504631,2.782952, 
82339,-0.866233,-9.535739,2.775773, 
82344,-0.842304,-9.514202,2.727915, 
82348,-0.813589,-9.600348,2.780559, 
82352,-0.799231,-9.569240,2.787738, 
82357,-0.818375,-9.576418,2.775773, 
82362,-0.839911,-9.569240,2.859525, 
82367,-0.787267,-9.557275,2.790131, 
82372,-0.806410,-9.581204,2.823632, 
82377,-0.789660,-9.552489,2.842775, 
82382,-0.765731,-9.574025,2.830810, 
82387,-0.751373,-9.585990,2.818846, 
82392,-0.827946,-9.595561,2.849954, 
82397,-0.765731,-9.578811,2.826025, 
82402,-0.777695,-9.578811,2.790131, 
82407,-0.760945,-9.612311,2.814060, 
82412,-0.811196,-9.547704,2.818846, 
82417,-0.782481,-9.578811,2.811667, 
82422,-0.813589,-9.588383,2.799702, 
82427,-0.770516,-9.602740,2.847561, 
82432,-0.799231,-9.578811,2.837989, 
82436,-0.765731,-9.612311,2.821239, 
82440,-0.794446,-9.609919,2.778166, 
82445,-0.760945,-9.574025,2.818846, 
82450,-0.784874,-9.583597,2.782952, 
82455,-0.765731,-9.581204,2.770988, 
82460,-0.758552,-9.550097,2.811667, 
82465,-0.787267,-9.566847,2.780559, 
82470,-0.775302,-9.574025,2.747058, 
82475,-0.789660,-9.595561,2.828417, 
82480,-0.763338,-9.609919,2.842775, 
82484,-0.744194,-9.569240,2.811667, 
82489,-0.815982,-9.614705,2.775773, 
82494,-0.748980,-9.593168,2.787738, 
82499,-0.748980,-9.597955,2.849954, 
82504,-0.741802,-9.581204,2.869097, 
82509,-0.729837,-9.576418,2.833203, 
82514,-0.753766,-9.574025,2.912169, 
82518,-0.744194,-9.578811,2.878669, 
82522,-0.746587,-9.602740,2.845168, 
82527,-0.748980,-9.607526,2.828417, 
82532,-0.780088,-9.593168,2.811667, 
82537,-0.739409,-9.562060,2.845168, 
82542,-0.713087,-9.593168,2.835596, 
82547,-0.722658,-9.597955,2.881061, 
82552,-0.708301,-9.636241,2.799702, 
82557,-0.729837,-9.557275,2.823632, 
82562,-0.734623,-9.559668,2.837989, 
82567,-0.789660,-9.552489,2.809274, 
82572,-0.746587,-9.571632,2.809274, 
82577,-0.725051,-9.542917,2.837989, 
82582,-0.763338,-9.585990,2.852346, 
82587,-0.720265,-9.547704,2.840382, 
82592,-0.782481,-9.557275,2.809274, 
82597,-0.753766,-9.559668,2.828417, 
82602,-0.768124,-9.542917,2.821239, 
82607,-0.756159,-9.585990,2.818846, 
82612,-0.717872,-9.571632,2.799702, 
82616,-0.782481,-9.590775,2.797310, 
82620,-0.763338,-9.595561,2.787738, 
82625,-0.777695,-9.585990,2.816453, 
82630,-0.787267,-9.605133,2.799702, 
82635,-0.753766,-9.612311,2.869097, 
82640,-0.758552,-9.621883,2.821239, 
82645,-0.708301,-9.612311,2.849954, 
82650,-0.768124,-9.588383,2.873883, 
82655,-0.722658,-9.583597,2.833203, 
82660,-0.732230,-9.619491,2.828417, 
82664,-0.713087,-9.564454,2.778166, 
82669,-0.684372,-9.583597,2.742273, 
82674,-0.732230,-9.578811,2.754237, 
82679,-0.720265,-9.590775,2.792524, 
82684,-0.763338,-9.564454,2.809274, 
82689,-0.796838,-9.578811,2.730308, 
82694,-0.813589,-9.621883,2.732701, 
82699,-0.777695,-9.607526,2.725522, 
82704,-0.811196,-9.595561,2.689629, 
82708,-0.825553,-9.581204,2.747058, 
82712,-0.725051,-9.595561,2.787738, 
82717,-0.784874,-9.609919,2.830810, 
82722,-0.813589,-9.619491,2.775773, 
82727,-0.770516,-9.612311,2.814060, 
82732,-0.792053,-9.569240,2.823632, 
82737,-0.758552,-9.538132,2.830810, 
82742,-0.737016,-9.600348,2.876276, 
82747,-0.760945,-9.564454,2.902597, 
82752,-0.775302,-9.588383,2.883454, 
82757,-0.768124,-9.619491,2.885847, 
82762,-0.758552,-9.585990,2.847561, 
82767,-0.794446,-9.523774,2.826025, 
82772,-0.830339,-9.507024,2.768595, 
82777,-0.815982,-9.540524,2.785345, 
82782,-0.854268,-9.514202,2.780559, 
82787,-0.799231,-9.521381,2.780559, 
82791,-0.842304,-9.497452,2.787738, 
82795,-0.811196,-9.475916,2.744666, 
82799,-0.849482,-9.559668,2.816453, 
82804,-0.871019,-9.552489,2.799702, 
82809,-0.823160,-9.562060,2.785345, 
82814,-0.820767,-9.516596,2.840382, 
82819,-0.794446,-9.516596,2.818846, 
82824,-0.815982,-9.585990,2.804488, 
82829,-0.775302,-9.552489,2.809274, 
82834,-0.746587,-9.576418,2.837989, 
82839,-0.727444,-9.583597,2.809274, 
82843,-0.705908,-9.605133,2.864311, 
82848,-0.720265,-9.593168,2.797310, 
82853,-0.741802,-9.609919,2.739880, 
82858,-0.732230,-9.660170,2.842775, 
82863,-0.765731,-9.636241,2.835596, 
82868,-0.744194,-9.636241,2.802095, 
82873,-0.751373,-9.662563,2.780559, 
82878,-0.768124,-9.650599,2.761416, 
82883,-0.753766,-9.672134,2.775773, 
82888,-0.753766,-9.669742,2.763809, 
82893,-0.758552,-9.629062,2.761416, 
82898,-0.722658,-9.629062,2.847561, 
82903,-0.710694,-9.672134,2.802095, 
82908,-0.746587,-9.648206,2.818846, 
82912,-0.722658,-9.643419,2.866704, 
82916,-0.746587,-9.655384,2.823632, 
82921,-0.703515,-9.676920,2.778166, 
82926,-0.701122,-9.686492,2.754237, 
82931,-0.725051,-9.633848,2.751844, 
82936,-0.693943,-9.621883,2.739880, 
82941,-0.710694,-9.626669,2.715951, 
82946,-0.727444,-9.631455,2.761416, 
82951,-0.715479,-9.643419,2.768595, 
82956,-0.705908,-9.648206,2.775773, 
82961,-0.780088,-9.614705,2.715951, 
82966,-0.753766,-9.590775,2.744666, 
82971,-0.720265,-9.578811,2.770988, 
82976,-0.741802,-9.609919,2.792524, 
82981,-0.744194,-9.574025,2.785345, 
82986,-0.756159,-9.550097,2.787738, 
82991,-0.792053,-9.521381,2.780559, 
82996,-0.804017,-9.550097,2.794917, 
83000,-0.842304,-9.514202,2.778166, 
83005,-0.842304,-9.554882,2.747058, 
83010,-0.842304,-9.545310,2.761416, 
83014,-0.873411,-9.492666,2.703986, 
83018,-0.897341,-9.552489,2.703986, 
83023,-0.878197,-9.564454,2.744666, 
83028,-0.856661,-9.554882,2.675271, 
83033,-0.890162,-9.540524,2.703986, 
83038,-0.878197,-9.583597,2.699200, 
83043,-0.904519,-9.566847,2.670485, 
83048,-0.880590,-9.585990,2.660914, 
83053,-0.813589,-9.554882,2.680057, 
83058,-0.820767,-9.614705,2.656128, 
83063,-0.823160,-9.597955,2.682450, 
83068,-0.811196,-9.605133,2.689629, 
83073,-0.792053,-9.590775,2.660914, 
83078,-0.768124,-9.609919,2.694415, 
83083,-0.777695,-9.621883,2.725522, 
83088,-0.758552,-9.571632,2.737487, 
83093,-0.775302,-9.652991,2.713558, 
83098,-0.734623,-9.652991,2.687236, 
83103,-0.794446,-9.664956,2.703986, 
83108,-0.780088,-9.614705,2.730308, 
83113,-0.804017,-9.614705,2.713558, 
83117,-0.784874,-9.600348,2.725522, 
83122,-0.780088,-9.595561,2.720737, 
83127,-0.782481,-9.542917,2.665700, 
83132,-0.847089,-9.576418,2.696807, 
83137,-0.873411,-9.554882,2.715951, 
83142,-0.827946,-9.612311,2.699200, 
83147,-0.851875,-9.557275,2.660914, 
83152,-0.859054,-9.521381,2.668092, 
83157,-0.856661,-9.514202,2.706379, 
83161,-0.854268,-9.593168,2.701593, 
83166,-0.844697,-9.509417,2.756630, 
83171,-0.854268,-9.564454,2.735094, 
83175,-0.859054,-9.562060,2.749451, 
83180,-0.832732,-9.552489,2.703986, 
83185,-0.815982,-9.588383,2.797310, 
83190,-0.835125,-9.621883,2.809274, 
83195,-0.830339,-9.597955,2.828417, 
83200,-0.818375,-9.605133,2.742273, 
83204,-0.854268,-9.578811,2.699200, 
83208,-0.832732,-9.578811,2.773381, 
83213,-0.804017,-9.655384,2.792524, 
83218,-0.813589,-9.631455,2.739880, 
83223,-0.823160,-9.633848,2.694415, 
83228,-0.780088,-9.590775,2.711165, 
83233,-0.827946,-9.605133,2.744666, 
83238,-0.815982,-9.600348,2.727915, 
83243,-0.775302,-9.624276,2.718343, 
83248,-0.808803,-9.614705,2.689629, 
83253,-0.804017,-9.609919,2.778166, 
83258,-0.820767,-9.585990,2.780559, 
83263,-0.851875,-9.605133,2.792524, 
83268,-0.856661,-9.621883,2.773381, 
83273,-0.799231,-9.609919,2.804488, 
83278,-0.796838,-9.612311,2.854739, 
83283,-0.827946,-9.607526,2.775773, 
83288,-0.780088,-9.619491,2.893026, 
83292,-0.804017,-9.576418,2.869097, 
83296,-0.813589,-9.609919,2.864311, 
83301,-0.813589,-9.602740,2.814060, 
83306,-0.772909,-9.576418,2.780559, 
83311,-0.804017,-9.614705,2.782952, 
83316,-0.782481,-9.605133,2.751844, 
83321,-0.770516,-9.617098,2.773381, 
83325,-0.744194,-9.633848,2.773381, 
83329,-0.815982,-9.614705,2.735094, 
83334,-0.825553,-9.629062,2.730308, 
83339,-0.811196,-9.588383,2.648949, 
83344,-0.768124,-9.621883,2.644163, 
83349,-0.768124,-9.571632,2.701593, 
83354,-0.789660,-9.633848,2.699200, 
83359,-0.780088,-9.585990,2.737487, 
83364,-0.815982,-9.602740,2.713558, 
83369,-0.794446,-9.612311,2.799702, 
83374,-0.777695,-9.641026,2.768595, 
83379,-0.789660,-9.638634,2.773381, 
83384,-0.775302,-9.629062,2.806881, 
83389,-0.758552,-9.585990,2.735094, 
83394,-0.748980,-9.621883,2.763809, 
83399,-0.741802,-9.605133,2.689629, 
83404,-0.732230,-9.581204,2.703986, 
83409,-0.734623,-9.571632,2.687236, 
83414,-0.818375,-9.602740,2.634592, 
83418,-0.794446,-9.629062,2.620234, 
83422,-0.770516,-9.609919,2.651342, 
83426,-0.782481,-9.602740,2.617841, 
83431,-0.792053,-9.638634,2.663307, 
83435,-0.763338,-9.645813,2.663307, 
83440,-0.806410,-9.638634,2.658521, 
83445,-0.813589,-9.633848,2.703986, 
83450,-0.782481,-9.638634,2.711165, 
83455,-0.787267,-9.650599,2.732701, 
83460,-0.775302,-9.621883,2.713558, 
83465,-0.804017,-9.638634,2.735094, 
83470,-0.818375,-9.638634,2.751844, 
83475,-0.782481,-9.631455,2.749451, 
83480,-0.813589,-9.597955,2.727915, 
83485,-0.818375,-9.581204,2.708772, 
83490,-0.808803,-9.602740,2.672878, 
83495,-0.880590,-9.533346,2.701593, 
83500,-0.866233,-9.593168,2.668092, 
83505,-0.825553,-9.612311,2.622627, 
83510,-0.851875,-9.643419,2.629806, 
83514,-0.866233,-9.617098,2.634592, 
83518,-0.890162,-9.636241,2.632199, 
83523,-0.892555,-9.557275,2.610663, 
83528,-0.892555,-9.576418,2.613056, 
83533,-0.923663,-9.617098,2.692022, 
83538,-0.933234,-9.562060,2.723130, 
83543,-0.837518,-9.578811,2.675271, 
83548,-0.871019,-9.576418,2.684843, 
83553,-0.861447,-9.585990,2.718343, 
83558,-0.875804,-9.614705,2.696807, 
83563,-0.813589,-9.664956,2.711165, 
83568,-0.871019,-9.602740,2.756630, 
83573,-0.844697,-9.657777,2.660914, 
83578,-0.820767,-9.662563,2.723130, 
83583,-0.820767,-9.607526,2.701593, 
83588,-0.856661,-9.664956,2.715951, 
83593,-0.823160,-9.621883,2.706379, 
83598,-0.882983,-9.664956,2.699200, 
83603,-0.861447,-9.655384,2.670485, 
83607,-0.878197,-9.667349,2.627413, 
83611,-0.851875,-9.624276,2.644163, 
83616,-0.849482,-9.636241,2.725522, 
83621,-0.856661,-9.667349,2.732701, 
83626,-0.844697,-9.624276,2.727915, 
83631,-0.842304,-9.617098,2.715951, 
83636,-0.859054,-9.597955,2.751844, 
83641,-0.856661,-9.607526,2.821239, 
83646,-0.875804,-9.624276,2.742273, 
83651,-0.885376,-9.624276,2.763809, 
83655,-0.827946,-9.602740,2.766202, 
83660,-0.871019,-9.593168,2.797310, 
83665,-0.890162,-9.578811,2.840382, 
83670,-0.875804,-9.595561,2.780559, 
83675,-0.887769,-9.557275,2.706379, 
83680,-0.909305,-9.581204,2.747058, 
83685,-0.909305,-9.590775,2.785345, 
83690,-0.866233,-9.581204,2.770988, 
83695,-0.890162,-9.574025,2.754237, 
83699,-0.894948,-9.564454,2.770988, 
83704,-0.885376,-9.552489,2.785345, 
83709,-0.875804,-9.581204,2.785345, 
83714,-0.899733,-9.562060,2.816453, 
83719,-0.892555,-9.600348,2.806881, 
83724,-0.880590,-9.545310,2.830810, 
83729,-0.887769,-9.564454,2.782952, 
83734,-0.875804,-9.559668,2.818846, 
83739,-0.859054,-9.569240,2.821239, 
83743,-0.868626,-9.581204,2.785345, 
83748,-0.859054,-9.542917,2.766202, 
83753,-0.866233,-9.557275,2.837989, 
83758,-0.847089,-9.602740,2.766202, 
83763,-0.851875,-9.562060,2.790131, 
83768,-0.835125,-9.614705,2.797310, 
83773,-0.784874,-9.576418,2.742273, 
83778,-0.835125,-9.655384,2.759023, 
83783,-0.823160,-9.600348,2.768595, 
83787,-0.827946,-9.612311,2.778166, 
83791,-0.832732,-9.648206,2.727915, 
83796,-0.782481,-9.602740,2.715951, 
83801,-0.830339,-9.629062,2.696807, 
83806,-0.772909,-9.633848,2.687236, 
83811,-0.784874,-9.593168,2.725522, 
83816,-0.763338,-9.626669,2.718343, 
83821,-0.789660,-9.679314,2.761416, 
83826,-0.772909,-9.629062,2.804488, 
83831,-0.775302,-9.636241,2.778166, 
83835,-0.760945,-9.669742,2.785345, 
83840,-0.806410,-9.631455,2.773381, 
83845,-0.756159,-9.648206,2.732701, 
83850,-0.741802,-9.662563,2.826025, 
83855,-0.679586,-9.664956,2.768595, 
83860,-0.703515,-9.633848,2.778166, 
83865,-0.768124,-9.590775,2.790131, 
83870,-0.768124,-9.617098,2.792524, 
83875,-0.753766,-9.681706,2.802095, 
83879,-0.756159,-9.676920,2.802095, 
83884,-0.784874,-9.648206,2.790131, 
83889,-0.763338,-9.641026,2.756630, 
83894,-0.751373,-9.595561,2.759023, 
83899,-0.770516,-9.655384,2.759023, 
83904,-0.815982,-9.629062,2.773381, 
83909,-0.772909,-9.631455,2.857132, 
83914,-0.746587,-9.617098,2.835596, 
83919,-0.787267,-9.574025,2.790131, 
83923,-0.765731,-9.595561,2.828417, 
83927,-0.794446,-9.590775,2.818846, 
83932,-0.806410,-9.566847,2.806881, 
83937,-0.796838,-9.569240,2.814060, 
83942,-0.775302,-9.509417,2.727915, 
83947,-0.818375,-9.526167,2.782952, 
83952,-0.794446,-9.550097,2.770988, 
83957,-0.823160,-9.554882,2.806881, 
83962,-0.827946,-9.588383,2.792524, 
83967,-0.815982,-9.593168,2.787738, 
83972,-0.799231,-9.585990,2.775773, 
83977,-0.818375,-9.571632,2.782952, 
83982,-0.820767,-9.607526,2.751844, 
83987,-0.804017,-9.585990,2.749451, 
83992,-0.813589,-9.571632,2.814060, 
83997,-0.772909,-9.643419,2.751844, 
84002,-0.842304,-9.583597,2.763809, 
84007,-0.799231,-9.602740,2.763809, 
84011,-0.859054,-9.597955,2.730308, 
84015,-0.784874,-9.574025,2.749451, 
84020,-0.847089,-9.609919,2.768595, 
84025,-0.792053,-9.593168,2.811667, 
84030,-0.794446,-9.626669,2.787738, 
84035,-0.744194,-9.648206,2.811667, 
84040,-0.847089,-9.593168,2.773381, 
84045,-0.851875,-9.629062,2.780559, 
84050,-0.799231,-9.641026,2.770988, 
84055,-0.854268,-9.633848,2.787738, 
84059,-0.811196,-9.564454,2.766202, 
84064,-0.811196,-9.597955,2.763809, 
84069,-0.818375,-9.600348,2.823632, 
84074,-0.847089,-9.583597,2.780559, 
84079,-0.859054,-9.597955,2.797310, 
84084,-0.880590,-9.528560,2.766202, 
84089,-0.856661,-9.511809,2.790131, 
84094,-0.890162,-9.554882,2.794917, 
84099,-0.856661,-9.564454,2.787738, 
84104,-0.851875,-9.533346,2.723130, 
84109,-0.851875,-9.535739,2.725522, 
84114,-0.856661,-9.507024,2.715951, 
84119,-0.904519,-9.530953,2.730308, 
84124,-0.899733,-9.559668,2.701593, 
84128,-0.897341,-9.545310,2.732701, 
84133,-0.873411,-9.511809,2.725522, 
84138,-0.880590,-9.538132,2.703986, 
84143,-0.945199,-9.538132,2.692022, 
84147,-0.902126,-9.557275,2.751844, 
84151,-0.947592,-9.533346,2.766202, 
84156,-0.911698,-9.583597,2.732701, 
84161,-0.873411,-9.566847,2.756630, 
84166,-0.892555,-9.569240,2.749451, 
84171,-0.861447,-9.535739,2.763809, 
84176,-0.801624,-9.590775,2.735094, 
84181,-0.784874,-9.588383,2.794917, 
84186,-0.839911,-9.597955,2.730308, 
84191,-0.804017,-9.562060,2.718343, 
84195,-0.789660,-9.621883,2.756630, 
84200,-0.820767,-9.612311,2.694415, 
84205,-0.835125,-9.643419,2.699200, 
84210,-0.815982,-9.588383,2.744666, 
84215,-0.844697,-9.650599,2.727915, 
84220,-0.839911,-9.629062,2.749451, 
84225,-0.856661,-9.624276,2.814060, 
84230,-0.811196,-9.600348,2.713558, 
84235,-0.794446,-9.590775,2.770988, 
84239,-0.794446,-9.600348,2.790131, 
84244,-0.830339,-9.583597,2.763809, 
84249,-0.875804,-9.597955,2.761416, 
84254,-0.818375,-9.566847,2.785345, 
84259,-0.842304,-9.583597,2.778166, 
84264,-0.868626,-9.597955,2.773381, 
84269,-0.863840,-9.547704,2.747058, 
84274,-0.914091,-9.554882,2.766202, 
84279,-0.914091,-9.557275,2.759023, 
84283,-0.918877,-9.495059,2.761416, 
84287,-0.954770,-9.574025,2.744666, 
84292,-0.947592,-9.518989,2.751844, 
84297,-0.935627,-9.514202,2.713558, 
84302,-0.894948,-9.535739,2.759023, 
84307,-0.904519,-9.562060,2.718343, 
84312,-0.906912,-9.526167,2.823632, 
84317,-0.873411,-9.578811,2.792524, 
84322,-0.902126,-9.542917,2.826025, 
84327,-0.861447,-9.550097,2.797310, 
84332,-0.842304,-9.528560,2.814060, 
84337,-0.806410,-9.562060,2.818846, 
84342,-0.823160,-9.595561,2.787738, 
84347,-0.796838,-9.590775,2.799702, 
84352,-0.804017,-9.564454,2.780559, 
84357,-0.789660,-9.626669,2.735094, 
84362,-0.756159,-9.657777,2.768595, 
84367,-0.760945,-9.612311,2.782952, 
84372,-0.804017,-9.614705,2.749451, 
84376,-0.849482,-9.629062,2.735094, 
84381,-0.837518,-9.600348,2.759023, 
84386,-0.849482,-9.626669,2.785345, 
84391,-0.825553,-9.612311,2.747058, 
84396,-0.789660,-9.571632,2.759023, 
84401,-0.832732,-9.602740,2.703986, 
84406,-0.818375,-9.614705,2.735094, 
84411,-0.782481,-9.564454,2.735094, 
84416,-0.804017,-9.597955,2.761416, 
84420,-0.801624,-9.576418,2.770988, 
84425,-0.792053,-9.607526,2.780559, 
84430,-0.815982,-9.600348,2.806881, 
84435,-0.823160,-9.624276,2.782952, 
84440,-0.875804,-9.617098,2.782952, 
84445,-0.880590,-9.600348,2.768595, 
84450,-0.804017,-9.564454,2.778166, 
84455,-0.804017,-9.538132,2.761416, 
84459,-0.839911,-9.578811,2.806881, 
84464,-0.813589,-9.583597,2.847561, 
84469,-0.827946,-9.540524,2.739880, 
84474,-0.835125,-9.600348,2.799702, 
84479,-0.842304,-9.583597,2.792524, 
84484,-0.815982,-9.528560,2.794917, 
84489,-0.835125,-9.562060,2.806881, 
84494,-0.859054,-9.597955,2.787738, 
84498,-0.878197,-9.569240,2.742273, 
84502,-0.861447,-9.569240,2.749451, 
84506,-0.866233,-9.564454,2.773381, 
84510,-0.844697,-9.602740,2.763809, 
84515,-0.866233,-9.576418,2.818846, 
84520,-0.851875,-9.569240,2.763809, 
84525,-0.885376,-9.557275,2.780559, 
84530,-0.916484,-9.583597,2.756630, 
84535,-0.942806,-9.578811,2.735094, 
84540,-0.938020,-9.530953,2.754237, 
84545,-0.921270,-9.574025,2.759023, 
84550,-0.868626,-9.528560,2.759023, 
84554,-0.933234,-9.542917,2.759023, 
84559,-0.875804,-9.547704,2.747058, 
84564,-0.890162,-9.557275,2.696807, 
84569,-0.882983,-9.526167,2.735094, 
84574,-0.890162,-9.583597,2.768595, 
84579,-0.887769,-9.576418,2.727915, 
84584,-0.823160,-9.540524,2.787738, 
84589,-0.866233,-9.590775,2.711165, 
84594,-0.897341,-9.574025,2.797310, 
84598,-0.868626,-9.550097,2.720737, 
84603,-0.911698,-9.559668,2.747058, 
84608,-0.873411,-9.557275,2.751844, 
84613,-0.861447,-9.533346,2.747058, 
84618,-0.899733,-9.538132,2.744666, 
84623,-0.918877,-9.569240,2.744666, 
84628,-0.854268,-9.564454,2.778166, 
84633,-0.861447,-9.504631,2.720737, 
84638,-0.904519,-9.542917,2.739880, 
84642,-0.871019,-9.595561,2.751844, 
84646,-0.854268,-9.557275,2.730308, 
84651,-0.904519,-9.554882,2.763809, 
84656,-0.868626,-9.545310,2.749451, 
84661,-0.837518,-9.542917,2.785345, 
84666,-0.885376,-9.581204,2.763809, 
84671,-0.894948,-9.542917,2.778166, 
84676,-0.851875,-9.574025,2.756630, 
84681,-0.861447,-9.605133,2.711165, 
84686,-0.832732,-9.559668,2.730308, 
84691,-0.880590,-9.624276,2.737487, 
84696,-0.849482,-9.566847,2.751844, 
84701,-0.863840,-9.600348,2.727915, 
84706,-0.849482,-9.569240,2.694415, 
84711,-0.842304,-9.581204,2.787738, 
84716,-0.839911,-9.571632,2.751844, 
84721,-0.827946,-9.648206,2.718343, 
84726,-0.835125,-9.626669,2.787738, 
84731,-0.811196,-9.617098,2.770988, 
84735,-0.825553,-9.636241,2.713558, 
84740,-0.818375,-9.574025,2.754237, 
84745,-0.765731,-9.624276,2.797310, 
84750,-0.808803,-9.576418,2.794917, 
84755,-0.839911,-9.617098,2.809274, 
84760,-0.823160,-9.597955,2.794917, 
84765,-0.813589,-9.626669,2.775773, 
84770,-0.835125,-9.578811,2.840382, 
84775,-0.830339,-9.528560,2.763809, 
84779,-0.844697,-9.552489,2.747058, 
84784,-0.818375,-9.574025,2.799702, 
84789,-0.868626,-9.619491,2.847561, 
131605,-2.041151,-9.420879,2.641771, 
131610,-1.995685,-9.408915,2.665700, 
131615,-1.988507,-9.447201,2.651342, 
131620,-1.981328,-9.425665,2.665700, 
131625,-1.940648,-9.507024,2.706379, 
131630,-1.995685,-9.449594,2.689629, 
131634,-1.931077,-9.492666,2.720737, 
131639,-1.981328,-9.475916,2.713558, 
131644,-1.940648,-9.511809,2.725522, 
131649,-1.935863,-9.440022,2.742273, 
131654,-1.885612,-9.459166,2.797310, 
131659,-1.935863,-9.471130,2.713558, 
131664,-1.955006,-9.428058,2.747058, 
131668,-1.950220,-9.437630,2.751844, 
131672,-1.957399,-9.387379,2.749451, 
131677,-2.000471,-9.461558,2.759023, 
131682,-1.995685,-9.442415,2.763809, 
131687,-1.993292,-9.420879,2.739880, 
131692,-1.995685,-9.451987,2.708772, 
131697,-2.041151,-9.430450,2.689629, 
131702,-2.029186,-9.454380,2.658521, 
131707,-2.002864,-9.442415,2.641771, 
131711,-2.012436,-9.396950,2.660914, 
131715,-2.022007,-9.389771,2.675271, 
131720,-2.033972,-9.430450,2.718343, 
131725,-2.053115,-9.418487,2.646556, 
131730,-1.998078,-9.413700,2.677664, 
131735,-2.017221,-9.437630,2.682450, 
131740,-1.966970,-9.442415,2.646556, 
131745,-1.969363,-9.420879,2.689629, 
131750,-2.022007,-9.444808,2.687236, 
131755,-1.966970,-9.442415,2.658521, 
131759,-2.007650,-9.430450,2.751844, 
131764,-1.952613,-9.454380,2.725522, 
131769,-1.966970,-9.425665,2.754237, 
131774,-1.995685,-9.475916,2.684843, 
131779,-2.005257,-9.449594,2.730308, 
131784,-2.005257,-9.430450,2.670485, 
131789,-2.022007,-9.447201,2.708772, 
131794,-2.010043,-9.447201,2.735094, 
131799,-2.012436,-9.423272,2.703986, 
131803,-2.045936,-9.389771,2.711165, 
131807,-2.048329,-9.437630,2.723130, 
131812,-2.029186,-9.466345,2.670485, 
131817,-2.043544,-9.437630,2.692022, 
131822,-2.043544,-9.466345,2.644163, 
131827,-2.041151,-9.425665,2.689629, 
131832,-2.024400,-9.435237,2.646556, 
131837,-2.038758,-9.368236,2.706379, 
131842,-2.069865,-9.418487,2.735094, 
131847,-2.022007,-9.437630,2.670485, 
131852,-1.995685,-9.418487,2.680057, 
131857,-2.081830,-9.430450,2.672878, 
131862,-2.024400,-9.401736,2.696807, 
131867,-2.086616,-9.401736,2.696807, 
131872,-2.041151,-9.384986,2.670485, 
131877,-2.048329,-9.406522,2.651342, 
131882,-2.115331,-9.425665,2.668092, 
131887,-2.098580,-9.435237,2.670485, 
131891,-2.074651,-9.404129,2.668092, 
131895,-2.108152,-9.377807,2.701593, 
131900,-2.136867,-9.394557,2.665700, 
131905,-2.167975,-9.408915,2.615448, 
131910,-2.136867,-9.418487,2.646556, 
131915,-2.120116,-9.384986,2.639378, 
131920,-2.112938,-9.435237,2.625020, 
131925,-2.074651,-9.413700,2.646556, 
131930,-2.065080,-9.387379,2.560412, 
131935,-2.060294,-9.447201,2.620234, 
131939,-2.098580,-9.413700,2.598698, 
131944,-2.086616,-9.451987,2.586734, 
131949,-2.124902,-9.413700,2.536483, 
131954,-2.105759,-9.451987,2.603484, 
131959,-2.148831,-9.442415,2.636985, 
131963,-2.103366,-9.451987,2.672878, 
131967,-2.139260,-9.461558,2.634592, 
131972,-2.132081,-9.492666,2.646556, 
131977,-2.100973,-9.449594,2.665700, 
131982,-2.117724,-9.468738,2.692022, 
131987,-2.038758,-9.463951,2.696807, 
131992,-2.000471,-9.399343,2.711165, 
131997,-2.038758,-9.437630,2.651342, 
132002,-2.096188,-9.430450,2.701593, 
132007,-2.077044,-9.399343,2.663307, 
132012,-2.077044,-9.454380,2.713558, 
132017,-2.112938,-9.418487,2.706379, 
132022,-2.077044,-9.375414,2.670485, 
