Timestamp (ms),X: (m/s^2),Y: (m/s^2),Z: (m/s^2)
177096,-1.787502,-9.516596,2.627413, 
177101,-1.782717,-9.502238,2.660914, 
177106,-1.828182,-9.509417,2.658521, 
177111,-1.777931,-9.523774,2.648949, 
177115,-1.761180,-9.538132,2.701593, 
177119,-1.801860,-9.518989,2.708772, 
177124,-1.758787,-9.518989,2.763809, 
177129,-1.799467,-9.509417,2.715951, 
177134,-1.727680,-9.526167,2.749451, 
177139,-1.715715,-9.502238,2.759023, 
177144,-1.739644,-9.487881,2.756630, 
177149,-1.739644,-9.499846,2.782952, 
177154,-1.799467,-9.509417,2.761416, 
177159,-1.847325,-9.456773,2.756630, 
177163,-1.866468,-9.451987,2.785345, 
177168,-1.837753,-9.428058,2.747058, 
177173,-1.861683,-9.425665,2.699200, 
177178,-1.914326,-9.423272,2.732701, 
177183,-1.931077,-9.437630,2.694415, 
177188,-1.943041,-9.449594,2.680057, 
177193,-1.899969,-9.356271,2.701593, 
177198,-1.907148,-9.406522,2.720737, 
177203,-1.888005,-9.473523,2.660914, 
177207,-1.842539,-9.461558,2.668092, 
177212,-1.835361,-9.454380,2.711165, 
177217,-1.787502,-9.459166,2.718343, 
177222,-1.787502,-9.483095,2.732701, 
177227,-1.782717,-9.468738,2.744666, 
177232,-1.749216,-9.490273,2.682450, 
177237,-1.730072,-9.521381,2.751844, 
177242,-1.780324,-9.514202,2.744666, 
177247,-1.722894,-9.550097,2.699200, 
177251,-1.708536,-9.509417,2.749451, 
177255,-1.730072,-9.497452,2.739880, 
177260,-1.737251,-9.538132,2.694415, 
177265,-1.756395,-9.516596,2.646556, 
177270,-1.739644,-9.571632,2.665700, 
177275,-1.749216,-9.547704,2.680057, 
177280,-1.727680,-9.511809,2.680057, 
177285,-1.746823,-9.514202,2.672878, 
177290,-1.737251,-9.523774,2.703986, 
177295,-1.734858,-9.490273,2.641771, 
177300,-1.720501,-9.509417,2.687236, 
177305,-1.696572,-9.483095,2.694415, 
177310,-1.703751,-9.502238,2.708772, 
177315,-1.744430,-9.504631,2.689629, 
177320,-1.737251,-9.559668,2.641771, 
177325,-1.696572,-9.542917,2.668092, 
177329,-1.763573,-9.518989,2.648949, 
177333,-1.706143,-9.540524,2.703986, 
177338,-1.706143,-9.511809,2.687236, 
177343,-1.689393,-9.507024,2.672878, 
177348,-1.682214,-9.451987,2.687236, 
177353,-1.732466,-9.492666,2.735094, 
177358,-1.734858,-9.492666,2.687236, 
177363,-1.739644,-9.514202,2.727915, 
177368,-1.682214,-9.518989,2.706379, 
177373,-1.718108,-9.449594,2.696807, 
177378,-1.706143,-9.449594,2.735094, 
177383,-1.710929,-9.442415,2.727915, 
177388,-1.739644,-9.507024,2.751844, 
177393,-1.751609,-9.502238,2.751844, 
177398,-1.765966,-9.480701,2.744666, 
177403,-1.765966,-9.466345,2.677664, 
177408,-1.816217,-9.514202,2.665700, 
177413,-1.773145,-9.487881,2.641771, 
177418,-1.775538,-9.526167,2.589127, 
177423,-1.782717,-9.451987,2.603484, 
177427,-1.744430,-9.528560,2.617841, 
177431,-1.718108,-9.530953,2.615448, 
177436,-1.732466,-9.566847,2.632199, 
177441,-1.754002,-9.509417,2.634592, 
177446,-1.742037,-9.523774,2.668092, 
177451,-1.749216,-9.518989,2.675271, 
177456,-1.751609,-9.528560,2.720737, 
177461,-1.763573,-9.502238,2.675271, 
177466,-1.715715,-9.509417,2.715951, 
177471,-1.713322,-9.451987,2.715951, 
177476,-1.722894,-9.523774,2.715951, 
177481,-1.734858,-9.535739,2.670485, 
177486,-1.730072,-9.542917,2.701593, 
177491,-1.684607,-9.473523,2.663307, 
177496,-1.713322,-9.540524,2.694415, 
177500,-1.765966,-9.466345,2.641771, 
177505,-1.744430,-9.490273,2.672878, 
177510,-1.758787,-9.487881,2.653735, 
177515,-1.754002,-9.521381,2.684843, 
177520,-1.763573,-9.507024,2.703986, 
177524,-1.804253,-9.475916,2.684843, 
177529,-1.804253,-9.521381,2.675271, 
177534,-1.746823,-9.480701,2.703986, 
177539,-1.720501,-9.514202,2.680057, 
177544,-1.780324,-9.535739,2.677664, 
177549,-1.725287,-9.535739,2.632199, 
177554,-1.794681,-9.550097,2.660914, 
177559,-1.782717,-9.478309,2.629806, 
177564,-1.742037,-9.514202,2.660914, 
177568,-1.742037,-9.507024,2.670485, 
177573,-1.742037,-9.526167,2.672878, 
177578,-1.761180,-9.535739,2.627413, 
177583,-1.730072,-9.547704,2.632199, 
177588,-1.739644,-9.504631,2.622627, 
177593,-1.763573,-9.504631,2.629806, 
177598,-1.756395,-9.516596,2.653735, 
177603,-1.756395,-9.516596,2.598698, 
177608,-1.751609,-9.499846,2.596305, 
177612,-1.804253,-9.466345,2.625020, 
177616,-1.816217,-9.495059,2.646556, 
177621,-1.797074,-9.497452,2.629806, 
177626,-1.797074,-9.483095,2.613056, 
177631,-1.816217,-9.542917,2.581948, 
177636,-1.801860,-9.487881,2.565197, 
177641,-1.821003,-9.444808,2.567590, 
177646,-1.811431,-9.444808,2.627413, 
177651,-1.777931,-9.514202,2.536483, 
177656,-1.813824,-9.454380,2.567590, 
177660,-1.821003,-9.459166,2.629806, 
177665,-1.782717,-9.423272,2.546054, 
177670,-1.770752,-9.454380,2.660914, 
177675,-1.756395,-9.435237,2.613056, 
177680,-1.797074,-9.437630,2.584341, 
177685,-1.813824,-9.404129,2.605877, 
177690,-1.785109,-9.435237,2.646556, 
177695,-1.828182,-9.425665,2.627413, 
177700,-1.809039,-9.471130,2.632199, 
177704,-1.773145,-9.471130,2.639378, 
177709,-1.787502,-9.475916,2.584341, 
177714,-1.811431,-9.466345,2.656128, 
177719,-1.763573,-9.504631,2.608270, 
177724,-1.761180,-9.538132,2.677664, 
177729,-1.782717,-9.499846,2.627413, 
177734,-1.754002,-9.504631,2.636985, 
177739,-1.782717,-9.526167,2.672878, 
177744,-1.763573,-9.499846,2.684843, 
177748,-1.744430,-9.530953,2.646556, 
177752,-1.785109,-9.540524,2.644163, 
177757,-1.787502,-9.507024,2.579555, 
177762,-1.777931,-9.526167,2.579555, 
177767,-1.756395,-9.552489,2.627413, 
177772,-1.732466,-9.521381,2.598698, 
177777,-1.758787,-9.595561,2.581948, 
177782,-1.749216,-9.564454,2.653735, 
177787,-1.770752,-9.550097,2.634592, 
177792,-1.780324,-9.588383,2.656128, 
177797,-1.804253,-9.559668,2.632199, 
177802,-1.734858,-9.585990,2.646556, 
177807,-1.765966,-9.538132,2.675271, 
177812,-1.742037,-9.578811,2.670485, 
177817,-1.691786,-9.545310,2.675271, 
177822,-1.713322,-9.545310,2.732701, 
177827,-1.758787,-9.538132,2.680057, 
177832,-1.751609,-9.502238,2.744666, 
177836,-1.775538,-9.480701,2.749451, 
177840,-1.804253,-9.535739,2.718343, 
177845,-1.859290,-9.502238,2.715951, 
177850,-1.816217,-9.449594,2.689629, 
177855,-1.842539,-9.430450,2.670485, 
177860,-1.866468,-9.499846,2.644163, 
177865,-1.866468,-9.440022,2.598698, 
177870,-1.866468,-9.437630,2.620234, 
177875,-1.897576,-9.418487,2.632199, 
177880,-1.907148,-9.420879,2.598698, 
177884,-1.832968,-9.451987,2.617841, 
177889,-1.854504,-9.449594,2.617841, 
177894,-1.868861,-9.440022,2.644163, 
177899,-1.789895,-9.492666,2.711165, 
177904,-1.809039,-9.504631,2.718343, 
177909,-1.837753,-9.492666,2.670485, 
177914,-1.785109,-9.557275,2.672878, 
177919,-1.751609,-9.547704,2.641771, 
177924,-1.742037,-9.559668,2.617841, 
177929,-1.715715,-9.550097,2.593912, 
177934,-1.713322,-9.605133,2.569983, 
177939,-1.696572,-9.526167,2.548447, 
177944,-1.739644,-9.557275,2.577162, 
177949,-1.754002,-9.557275,2.543661, 
177954,-1.737251,-9.588383,2.510161, 
177958,-1.713322,-9.595561,2.555626, 
177962,-1.754002,-9.583597,2.558019, 
177967,-1.746823,-9.545310,2.512553, 
177971,-1.754002,-9.547704,2.514946, 
177975,-1.730072,-9.533346,2.541268, 
177980,-1.696572,-9.471130,2.586734, 
177985,-1.811431,-9.490273,2.586734, 
177990,-1.799467,-9.480701,2.581948, 
177995,-1.742037,-9.473523,2.622627, 
178000,-1.749216,-9.480701,2.548447, 
178005,-1.794681,-9.499846,2.579555, 
178010,-1.751609,-9.523774,2.581948, 
178015,-1.770752,-9.540524,2.584341, 
178020,-1.789895,-9.526167,2.579555, 
178025,-1.799467,-9.528560,2.627413, 
178030,-1.785109,-9.526167,2.620234, 
178035,-1.758787,-9.478309,2.577162, 
178040,-1.758787,-9.485488,2.555626, 
178045,-1.777931,-9.518989,2.560412, 
178050,-1.754002,-9.528560,2.593912, 
178055,-1.801860,-9.497452,2.653735, 
178060,-1.794681,-9.487881,2.636985, 
178064,-1.804253,-9.518989,2.632199, 
178069,-1.840146,-9.509417,2.658521, 
178074,-1.773145,-9.523774,2.632199, 
178079,-1.823396,-9.471130,2.629806, 
178084,-1.799467,-9.547704,2.615448, 
178089,-1.797074,-9.466345,2.634592, 
178094,-1.830575,-9.521381,2.546054, 
178099,-1.813824,-9.483095,2.572376, 
178104,-1.799467,-9.509417,2.546054, 
178108,-1.852111,-9.456773,2.553233, 
178113,-1.856897,-9.562060,2.591519, 
178118,-1.840146,-9.502238,2.522125, 
178123,-1.902362,-9.509417,2.517339, 
178128,-1.837753,-9.507024,2.531697, 
178133,-1.818610,-9.507024,2.550840, 
178138,-1.847325,-9.507024,2.534090, 
178143,-1.813824,-9.490273,2.603484, 
178148,-1.782717,-9.478309,2.567590, 
178153,-1.780324,-9.502238,2.632199, 
178158,-1.804253,-9.475916,2.636985, 
178163,-1.818610,-9.461558,2.608270, 
178167,-1.828182,-9.487881,2.641771, 
178172,-1.842539,-9.507024,2.625020, 
178177,-1.835361,-9.507024,2.601091, 
178182,-1.830575,-9.523774,2.577162, 
178187,-1.837753,-9.554882,2.617841, 
178191,-1.823396,-9.492666,2.596305, 
178195,-1.818610,-9.487881,2.622627, 
178199,-1.809039,-9.487881,2.598698, 
178204,-1.847325,-9.485488,2.589127, 
178209,-1.856897,-9.528560,2.596305, 
178214,-1.842539,-9.487881,2.644163, 
178219,-1.818610,-9.478309,2.534090, 
178224,-1.830575,-9.471130,2.567590, 
178229,-1.799467,-9.497452,2.581948, 
178234,-1.797074,-9.471130,2.617841, 
178239,-1.816217,-9.480701,2.641771, 
178243,-1.816217,-9.499846,2.584341, 
178248,-1.806646,-9.552489,2.591519, 
178253,-1.830575,-9.538132,2.558019, 
178258,-1.825789,-9.509417,2.562804, 
178263,-1.785109,-9.495059,2.579555, 
178268,-1.801860,-9.523774,2.598698, 
178273,-1.828182,-9.502238,2.534090, 
178278,-1.821003,-9.490273,2.598698, 
178283,-1.809039,-9.514202,2.543661, 
178287,-1.777931,-9.545310,2.589127, 
178291,-1.811431,-9.526167,2.577162, 
178296,-1.756395,-9.535739,2.644163, 
178301,-1.799467,-9.523774,2.574769, 
178306,-1.754002,-9.576418,2.586734, 
178311,-1.780324,-9.564454,2.555626, 
178316,-1.761180,-9.540524,2.512553, 
178321,-1.734858,-9.557275,2.569983, 
178326,-1.706143,-9.533346,2.555626, 
178330,-1.754002,-9.574025,2.584341, 
178334,-1.758787,-9.533346,2.579555, 
178339,-1.765966,-9.559668,2.615448, 
178344,-1.789895,-9.502238,2.553233, 
178349,-1.775538,-9.499846,2.546054, 
178354,-1.749216,-9.483095,2.541268, 
178359,-1.763573,-9.550097,2.572376, 
178364,-1.792288,-9.540524,2.603484, 
178369,-1.806646,-9.475916,2.601091, 
178374,-1.765966,-9.487881,2.610663, 
178378,-1.792288,-9.518989,2.593912, 
178383,-1.758787,-9.502238,2.584341, 
178388,-1.754002,-9.497452,2.579555, 
178393,-1.787502,-9.514202,2.555626, 
178398,-1.782717,-9.521381,2.543661, 
178403,-1.804253,-9.571632,2.534090, 
178408,-1.828182,-9.497452,2.534090, 
178413,-1.797074,-9.566847,2.510161, 
178418,-1.763573,-9.504631,2.519732, 
178422,-1.794681,-9.554882,2.543661, 
178427,-1.777931,-9.554882,2.584341, 
178432,-1.765966,-9.547704,2.589127, 
178437,-1.787502,-9.566847,2.610663, 
178442,-1.806646,-9.526167,2.577162, 
178447,-1.787502,-9.509417,2.625020, 
178452,-1.751609,-9.478309,2.514946, 
178457,-1.801860,-9.499846,2.512553, 
178462,-1.775538,-9.495059,2.512553, 
178466,-1.785109,-9.483095,2.538876, 
178470,-1.856897,-9.466345,2.500589, 
178475,-1.809039,-9.495059,2.548447, 
178480,-1.852111,-9.502238,2.524518, 
178485,-1.852111,-9.518989,2.524518, 
178490,-1.837753,-9.509417,2.500589, 
178495,-1.876040,-9.566847,2.507768, 
178500,-1.835361,-9.557275,2.567590, 
178505,-1.852111,-9.566847,2.502982, 
178510,-1.828182,-9.521381,2.591519, 
178515,-1.797074,-9.552489,2.605877, 
178520,-1.801860,-9.583597,2.617841, 
178525,-1.797074,-9.571632,2.598698, 
178530,-1.782717,-9.528560,2.567590, 
178535,-1.806646,-9.492666,2.613056, 
178540,-1.837753,-9.475916,2.627413, 
178545,-1.890397,-9.471130,2.586734, 
178550,-1.852111,-9.495059,2.567590, 
178554,-1.885612,-9.473523,2.641771, 
178558,-1.895183,-9.449594,2.560412, 
178563,-1.911934,-9.442415,2.558019, 
178568,-1.919112,-9.447201,2.524518, 
178573,-1.945434,-9.444808,2.548447, 
178578,-1.923898,-9.423272,2.522125, 
178583,-1.964578,-9.432844,2.514946, 
178588,-1.883219,-9.432844,2.541268, 
178593,-1.890397,-9.442415,2.577162, 
178598,-1.895183,-9.432844,2.543661, 
178603,-1.885612,-9.483095,2.579555, 
178608,-1.804253,-9.490273,2.558019, 
178613,-1.799467,-9.497452,2.531697, 
178618,-1.847325,-9.530953,2.574769, 
178623,-1.730072,-9.581204,2.574769, 
178628,-1.739644,-9.576418,2.579555, 
178633,-1.789895,-9.545310,2.591519, 
178638,-1.775538,-9.597955,2.565197, 
178643,-1.734858,-9.583597,2.534090, 
178648,-1.722894,-9.612311,2.464695, 
178653,-1.754002,-9.595561,2.467088, 
178658,-1.773145,-9.597955,2.474267, 
178663,-1.780324,-9.593168,2.493410, 
178668,-1.761180,-9.593168,2.510161, 
178673,-1.823396,-9.609919,2.493410, 
178677,-1.792288,-9.571632,2.529304, 
178681,-1.722894,-9.552489,2.510161, 
178686,-1.756395,-9.574025,2.579555, 
178691,-1.765966,-9.538132,2.558019, 
178696,-1.761180,-9.487881,2.603484, 
178701,-1.782717,-9.545310,2.548447, 
178706,-1.775538,-9.523774,2.603484, 
178711,-1.789895,-9.597955,2.603484, 
178716,-1.775538,-9.523774,2.550840, 
178721,-1.797074,-9.545310,2.553233, 
178726,-1.737251,-9.530953,2.615448, 
178731,-1.804253,-9.516596,2.596305, 
178736,-1.765966,-9.547704,2.562804, 
178741,-1.739644,-9.528560,2.567590, 
178746,-1.777931,-9.535739,2.569983, 
178751,-1.789895,-9.514202,2.560412, 
178756,-1.765966,-9.502238,2.589127, 
178761,-1.770752,-9.509417,2.639378, 
178766,-1.746823,-9.504631,2.581948, 
178771,-1.804253,-9.475916,2.605877, 
178776,-1.859290,-9.492666,2.636985, 
178780,-1.806646,-9.451987,2.586734, 
178784,-1.797074,-9.454380,2.581948, 
178788,-1.830575,-9.440022,2.529304, 
178793,-1.835361,-9.523774,2.522125, 
178798,-1.816217,-9.480701,2.546054, 
178803,-1.830575,-9.509417,2.550840, 
178808,-1.835361,-9.413700,2.574769, 
178813,-1.830575,-9.504631,2.543661, 
178818,-1.844932,-9.492666,2.555626, 
178823,-1.844932,-9.487881,2.565197, 
178827,-1.830575,-9.526167,2.574769, 
178832,-1.859290,-9.473523,2.541268, 
178837,-1.794681,-9.547704,2.550840, 
178842,-1.806646,-9.542917,2.591519, 
178847,-1.773145,-9.526167,2.572376, 
178852,-1.777931,-9.566847,2.577162, 
178857,-1.799467,-9.557275,2.541268, 
178862,-1.737251,-9.574025,2.586734, 
178867,-1.765966,-9.576418,2.541268, 
178871,-1.744430,-9.552489,2.546054, 
178875,-1.773145,-9.557275,2.526911, 
178880,-1.739644,-9.533346,2.574769, 
178885,-1.761180,-9.538132,2.586734, 
178890,-1.775538,-9.542917,2.546054, 
178895,-1.787502,-9.542917,2.577162, 
178900,-1.765966,-9.554882,2.536483, 
178905,-1.813824,-9.528560,2.572376, 
178910,-1.785109,-9.490273,2.512553, 
178915,-1.823396,-9.514202,2.541268, 
178920,-1.799467,-9.497452,2.605877, 
178925,-1.775538,-9.554882,2.572376, 
178930,-1.782717,-9.530953,2.603484, 
178935,-1.756395,-9.514202,2.601091, 
178940,-1.785109,-9.495059,2.536483, 
178945,-1.756395,-9.504631,2.591519, 
178950,-1.751609,-9.487881,2.593912, 
178955,-1.792288,-9.542917,2.562804, 
178959,-1.789895,-9.538132,2.543661, 
178963,-1.765966,-9.511809,2.586734, 
178968,-1.744430,-9.504631,2.517339, 
178973,-1.758787,-9.545310,2.629806, 
178978,-1.775538,-9.530953,2.565197, 
178983,-1.746823,-9.526167,2.569983, 
178988,-1.794681,-9.526167,2.605877, 
178993,-1.806646,-9.538132,2.536483, 
178998,-1.775538,-9.566847,2.536483, 
179003,-1.818610,-9.518989,2.546054, 
179007,-1.792288,-9.533346,2.596305, 
179012,-1.754002,-9.511809,2.584341, 
179017,-1.804253,-9.471130,2.538876, 
179022,-1.749216,-9.485488,2.548447, 
179027,-1.746823,-9.485488,2.610663, 
179032,-1.761180,-9.550097,2.579555, 
179037,-1.809039,-9.480701,2.572376, 
179042,-1.780324,-9.516596,2.569983, 
179047,-1.777931,-9.507024,2.529304, 
179051,-1.722894,-9.495059,2.579555, 
179056,-1.773145,-9.514202,2.565197, 
179061,-1.794681,-9.483095,2.629806, 
179066,-1.777931,-9.528560,2.567590, 
179071,-1.799467,-9.521381,2.579555, 
179076,-1.756395,-9.578811,2.567590, 
179081,-1.806646,-9.516596,2.605877, 
179086,-1.763573,-9.530953,2.586734, 
179091,-1.780324,-9.514202,2.569983, 
179095,-1.730072,-9.552489,2.603484, 
179099,-1.730072,-9.514202,2.632199, 
179104,-1.744430,-9.538132,2.593912, 
179109,-1.804253,-9.562060,2.574769, 
179114,-1.761180,-9.542917,2.567590, 
179119,-1.761180,-9.497452,2.610663, 
179124,-1.756395,-9.492666,2.615448, 
179129,-1.813824,-9.495059,2.634592, 
179134,-1.801860,-9.511809,2.608270, 
179139,-1.804253,-9.497452,2.581948, 
179144,-1.773145,-9.480701,2.603484, 
179149,-1.785109,-9.468738,2.610663, 
179154,-1.777931,-9.483095,2.538876, 
179159,-1.765966,-9.451987,2.605877, 
179164,-1.775538,-9.516596,2.625020, 
179169,-1.811431,-9.535739,2.579555, 
179174,-1.797074,-9.516596,2.589127, 
179179,-1.761180,-9.547704,2.565197, 
179184,-1.818610,-9.502238,2.538876, 
179188,-1.763573,-9.533346,2.603484, 
179193,-1.777931,-9.540524,2.629806, 
179198,-1.765966,-9.547704,2.615448, 
179203,-1.777931,-9.468738,2.593912, 
179208,-1.756395,-9.578811,2.605877, 
179213,-1.737251,-9.535739,2.632199, 
179218,-1.739644,-9.550097,2.603484, 
179223,-1.742037,-9.490273,2.596305, 
179228,-1.722894,-9.502238,2.546054, 
179232,-1.722894,-9.521381,2.526911, 
179237,-1.718108,-9.485488,2.543661, 
179242,-1.768359,-9.492666,2.567590, 
179247,-1.754002,-9.526167,2.534090, 
179252,-1.765966,-9.528560,2.495803, 
179257,-1.806646,-9.602740,2.507768, 
179262,-1.866468,-9.528560,2.558019, 
179267,-1.801860,-9.550097,2.536483, 
179272,-1.797074,-9.540524,2.565197, 
179276,-1.765966,-9.578811,2.560412, 
179280,-1.789895,-9.564454,2.596305, 
179285,-1.792288,-9.523774,2.593912, 
179290,-1.701358,-9.542917,2.593912, 
179295,-1.739644,-9.569240,2.625020, 
179300,-1.706143,-9.542917,2.648949, 
179305,-1.730072,-9.550097,2.644163, 
179310,-1.754002,-9.454380,2.613056, 
179315,-1.816217,-9.480701,2.668092, 
179320,-1.811431,-9.507024,2.581948, 
179324,-1.770752,-9.518989,2.581948, 
179329,-1.821003,-9.442415,2.584341, 
179334,-1.835361,-9.475916,2.572376, 
179339,-1.773145,-9.478309,2.534090, 
179344,-1.830575,-9.454380,2.524518, 
179349,-1.809039,-9.461558,2.534090, 
179354,-1.825789,-9.468738,2.569983, 
179359,-1.751609,-9.480701,2.593912, 
179364,-1.801860,-9.492666,2.574769, 
179368,-1.739644,-9.547704,2.569983, 
179373,-1.801860,-9.566847,2.613056, 
179378,-1.761180,-9.552489,2.584341, 
179383,-1.734858,-9.552489,2.598698, 
179388,-1.730072,-9.559668,2.651342, 
179393,-1.722894,-9.566847,2.658521, 
179398,-1.749216,-9.578811,2.610663, 
179403,-1.660678,-9.571632,2.586734, 
179408,-1.722894,-9.585990,2.572376, 
179412,-1.754002,-9.605133,2.565197, 
179416,-1.706143,-9.576418,2.586734, 
179421,-1.758787,-9.581204,2.577162, 
179426,-1.773145,-9.609919,2.605877, 
179431,-1.742037,-9.585990,2.586734, 
179436,-1.742037,-9.523774,2.663307, 
179441,-1.765966,-9.530953,2.634592, 
179446,-1.754002,-9.526167,2.636985, 
179451,-1.744430,-9.530953,2.658521, 
179455,-1.746823,-9.504631,2.605877, 
179459,-1.756395,-9.530953,2.684843, 
179464,-1.816217,-9.514202,2.636985, 
179469,-1.744430,-9.547704,2.641771, 
179474,-1.787502,-9.507024,2.663307, 
179479,-1.775538,-9.526167,2.675271, 
179484,-1.830575,-9.507024,2.668092, 
179489,-1.799467,-9.504631,2.689629, 
179494,-1.775538,-9.521381,2.672878, 
179499,-1.789895,-9.511809,2.639378, 
179504,-1.775538,-9.487881,2.644163, 
179509,-1.777931,-9.492666,2.603484, 
179514,-1.806646,-9.504631,2.639378, 
179519,-1.768359,-9.514202,2.665700, 
179524,-1.780324,-9.504631,2.670485, 
179529,-1.792288,-9.466345,2.648949, 
179534,-1.749216,-9.499846,2.644163, 
179539,-1.830575,-9.456773,2.663307, 
179544,-1.785109,-9.495059,2.608270, 
179549,-1.789895,-9.451987,2.687236, 
179554,-1.854504,-9.473523,2.613056, 
179559,-1.849718,-9.468738,2.608270, 
179564,-1.849718,-9.471130,2.636985, 
179569,-1.864075,-9.461558,2.567590, 
179574,-1.828182,-9.480701,2.538876, 
179578,-1.888005,-9.495059,2.620234, 
179582,-1.856897,-9.478309,2.567590, 
179587,-1.792288,-9.521381,2.572376, 
179592,-1.828182,-9.518989,2.601091, 
179597,-1.806646,-9.495059,2.586734, 
179601,-1.773145,-9.516596,2.591519, 
179606,-1.675036,-9.526167,2.586734, 
179611,-1.806646,-9.523774,2.574769, 
179616,-1.742037,-9.528560,2.589127, 
179621,-1.742037,-9.502238,2.615448, 
179626,-1.696572,-9.521381,2.615448, 
179631,-1.732466,-9.562060,2.603484, 
179636,-1.768359,-9.542917,2.589127, 
179641,-1.763573,-9.492666,2.593912, 
179646,-1.787502,-9.514202,2.615448, 
179651,-1.785109,-9.514202,2.648949, 
179656,-1.765966,-9.540524,2.636985, 
179661,-1.792288,-9.483095,2.596305, 
179666,-1.730072,-9.502238,2.596305, 
179671,-1.761180,-9.516596,2.622627, 
179676,-1.785109,-9.456773,2.632199, 
179680,-1.804253,-9.471130,2.644163, 
179684,-1.770752,-9.440022,2.694415, 
179689,-1.770752,-9.485488,2.620234, 
179694,-1.746823,-9.514202,2.646556, 
179699,-1.742037,-9.509417,2.641771, 
179704,-1.751609,-9.473523,2.632199, 
179709,-1.758787,-9.516596,2.658521, 
179714,-1.777931,-9.480701,2.648949, 
179719,-1.754002,-9.490273,2.651342, 
179724,-1.749216,-9.526167,2.641771, 
179729,-1.734858,-9.480701,2.660914, 
179734,-1.720501,-9.497452,2.605877, 
179739,-1.742037,-9.495059,2.625020, 
179744,-1.765966,-9.442415,2.658521, 
179749,-1.770752,-9.492666,2.715951, 
179754,-1.785109,-9.480701,2.708772, 
179759,-1.785109,-9.526167,2.675271, 
179764,-1.737251,-9.468738,2.653735, 
179768,-1.768359,-9.574025,2.696807, 
179772,-1.761180,-9.540524,2.646556, 
179777,-1.742037,-9.535739,2.672878, 
179782,-1.696572,-9.507024,2.646556, 
179787,-1.722894,-9.490273,2.689629, 
179792,-1.684607,-9.478309,2.699200, 
179797,-1.703751,-9.480701,2.689629, 
179802,-1.665464,-9.540524,2.713558, 
179807,-1.677429,-9.542917,2.629806, 
179812,-1.696572,-9.530953,2.636985, 
179816,-1.715715,-9.483095,2.699200, 
179821,-1.663071,-9.485488,2.687236, 
179826,-1.698965,-9.483095,2.703986, 
179831,-1.696572,-9.463951,2.687236, 
179836,-1.706143,-9.495059,2.629806, 
179841,-1.763573,-9.449594,2.713558, 
179846,-1.763573,-9.461558,2.730308, 
179851,-1.694179,-9.475916,2.694415, 
179856,-1.758787,-9.509417,2.670485, 
179861,-1.713322,-9.514202,2.639378, 
179866,-1.773145,-9.499846,2.660914, 
179871,-1.742037,-9.507024,2.601091, 
179876,-1.742037,-9.509417,2.605877, 
179880,-1.739644,-9.538132,2.625020, 
179884,-1.734858,-9.485488,2.629806, 
179889,-1.715715,-9.471130,2.632199, 
179894,-1.718108,-9.566847,2.677664, 
179899,-1.720501,-9.540524,2.617841, 
179904,-1.706143,-9.542917,2.639378, 
179909,-1.722894,-9.530953,2.648949, 
179914,-1.727680,-9.502238,2.694415, 
179919,-1.720501,-9.514202,2.658521, 
179924,-1.725287,-9.507024,2.715951, 
179929,-1.739644,-9.581204,2.742273, 
179934,-1.739644,-9.554882,2.723130, 
179939,-1.782717,-9.528560,2.689629, 
179944,-1.756395,-9.540524,2.677664, 
179949,-1.751609,-9.483095,2.699200, 
179954,-1.734858,-9.502238,2.732701, 
179959,-1.763573,-9.521381,2.732701, 
179964,-1.799467,-9.562060,2.692022, 
179969,-1.763573,-9.456773,2.675271, 
179974,-1.789895,-9.459166,2.680057, 
179979,-1.761180,-9.404129,2.701593, 
179984,-1.809039,-9.442415,2.684843, 
179988,-1.823396,-9.478309,2.646556, 
179992,-1.794681,-9.473523,2.687236, 
179997,-1.806646,-9.437630,2.653735, 
180002,-1.806646,-9.442415,2.651342, 
180007,-1.799467,-9.471130,2.653735, 
180012,-1.782717,-9.459166,2.715951, 
180017,-1.811431,-9.466345,2.656128, 
180022,-1.799467,-9.509417,2.730308, 
180027,-1.840146,-9.475916,2.735094, 
180032,-1.806646,-9.483095,2.737487, 
180037,-1.794681,-9.468738,2.706379, 
180042,-1.777931,-9.461558,2.644163, 
180047,-1.765966,-9.492666,2.660914, 
180052,-1.765966,-9.440022,2.646556, 
180057,-1.804253,-9.480701,2.601091, 
180062,-1.761180,-9.447201,2.625020, 
180067,-1.794681,-9.492666,2.646556, 
180072,-1.780324,-9.554882,2.672878, 
180077,-1.727680,-9.521381,2.644163, 
180082,-1.794681,-9.526167,2.675271, 
180086,-1.756395,-9.495059,2.672878, 
180090,-1.698965,-9.483095,2.684843, 
180095,-1.785109,-9.571632,2.696807, 
180100,-1.734858,-9.526167,2.703986, 
180105,-1.737251,-9.492666,2.680057, 
180110,-1.739644,-9.538132,2.699200, 
180115,-1.758787,-9.535739,2.701593, 
180120,-1.792288,-9.485488,2.706379, 
180125,-1.804253,-9.468738,2.696807, 
180130,-1.813824,-9.480701,2.660914, 
180134,-1.832968,-9.423272,2.658521, 
180139,-1.837753,-9.420879,2.692022, 
180144,-1.849718,-9.413700,2.660914, 
180149,-1.832968,-9.399343,2.658521, 
180154,-1.868861,-9.389771,2.639378, 
180159,-1.842539,-9.432844,2.596305, 
180164,-1.842539,-9.440022,2.593912, 
180169,-1.844932,-9.456773,2.558019, 
180174,-1.844932,-9.473523,2.620234, 
180178,-1.825789,-9.406522,2.608270, 
